Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,GDP
1,1,5,9500,1,1,126.0,1,1,3,9,2,115.5,1,0,0,1,0,1,2.9444395054820913,0,1.9459115776257214,8,1.9459115776257214,2.4961535230764142,8,10,1.9459115776257214,13.328571428571427,12.4,0.5,1.79
1,1,2,9500,1,1,113.0,1,4,3,1,2,106.7,1,0,0,1,0,1,2.995732773553866,0,1.9459115776257214,10,1.6094399124321004,2.53528364950578,7,8,1.7917611358933327,12.5,11.1,0.6,2.02
1,39,1,9991,0,1,120.0,1,4,4,4,5,140.0,0,0,0,1,0,0,3.218876224868121,0,1.6094399124321004,11,1.0986156219958876,2.367124551631177,5,11,1.0986156219958876,11.333333333333334,15.5,2.8,-4.06
1,1,1,9500,1,1,145.0,1,3,3,1,2,136.6,0,0,0,1,0,1,2.9444395054820913,0,1.9459115776257214,12,1.7917611358933327,2.622250937690865,8,10,1.9459115776257214,14.051428571428572,15.5,2.8,-4.06
1,18,1,9500,1,1,124.0,1,4,2,1,2,119.3,1,0,0,1,0,0,2.9444395054820913,0,2.0794427916790545,8,2.0794427916790545,2.5738526819027303,8,8,2.0794427916790545,13.11625,9.4,-0.8,-3.12
1,1,1,9070,1,1,160.0,1,5,4,8,1,152.0,1,0,0,0,0,0,2.9444395054820913,0,1.6094399124321004,5,0.0,0.0,6,0,0.0,0.0,10.8,1.4,1.74
1,1,1,9500,1,1,138.0,1,4,3,1,3,144.3,0,0,0,1,0,0,2.995732773553866,0,1.9459115776257214,9,1.7917611358933327,2.5416027808658104,8,8,1.9459115776257214,13.571428571428571,13.9,-0.3,0.79
1,39,2,9556,1,1,130.0,1,2,2,1,1,159.0,1,0,0,1,0,0,3.218876224868121,0,1.9459115776257214,11,1.9459115776257214,2.472931302114423,8,21,1.6094399124321004,11.7,12.4,0.5,1.79
1,17,1,9500,1,1,127.0,1,3,4,3,1,129.5,1,0,0,1,0,1,2.995732773553866,0,1.9459115776257214,7,1.7917611358933327,2.5123064347865967,7,7,1.7917611358933327,12.333333333333334,7.6,2.6,0.32
1,39,1,9238,1,1,170.0,1,4,3,1,1,140.0,1,0,0,1,0,0,3.1780542470145257,0,1.7917611358933327,9,1.3862968611167654,2.7568410001920753,6,10,1.6094399124321004,16.4,9.4,-0.8,-3.12
1,1,3,9670,1,1,111.0,1,1,1,3,3,105.4,0,0,0,1,0,0,2.995732773553866,0,1.6094399124321004,6,1.6094399124321004,2.5902679154455455,5,6,1.6094399124321004,13.2,7.6,2.6,0.32
1,42,1,9500,1,1,100.0,1,1,3,2,6,136.0,1,0,0,1,0,0,3.0445229139137857,0,1.9459115776257214,9,1.9459115776257214,2.6641377106064668,8,8,2.0794427916790545,13.49375,15.5,2.8,-4.06
1,44,1,9003,1,39,160.0,1,2,4,1,1,160.0,0,0,1,1,0,1,2.9444395054820913,0,1.7917611358933327,8,1.7917611358933327,2.5649501266920103,6,11,1.6094399124321004,13.0,15.5,2.8,-4.06
1,1,1,9773,1,1,152.0,1,4,2,1,1,139.1,0,0,0,1,0,1,2.9444395054820913,0,1.7917611358933327,6,1.7917611358933327,2.5520467318461044,6,6,1.7917611358933327,13.5,16.2,0.3,-0.92
1,1,2,9670,1,1,144.0,1,2,4,1,1,126.9,0,0,0,1,0,1,3.0445229139137857,0,1.6094399124321004,5,1.6094399124321004,2.580217587167796,5,5,1.3862968611167654,13.0,9.4,-0.8,-3.12
1,39,1,9500,1,3,133.8,1,5,2,5,7,184.0,0,0,0,1,0,0,3.3322048673179974,0,1.9459115776257214,9,1.9459115776257214,2.8335406760981523,8,9,2.0794427916790545,16.582222222222224,15.5,2.8,-4.06
1,1,1,9238,1,1,125.0,1,2,4,1,1,125.0,1,0,1,0,0,1,2.9444395054820913,0,1.7917611358933327,8,1.6094399124321004,2.360854944513803,6,8,1.6094399124321004,11.0,10.8,1.4,1.74
1,1,1,9147,1,1,150.0,1,2,2,1,8,138.5,0,0,0,1,0,1,2.8903723134515658,0,1.6094399124321004,5,1.6094399124321004,2.6390580439007176,5,6,1.6094399124321004,13.6,12.4,0.5,1.79
5,17,5,9500,1,1,143.0,1,2,4,3,6,133.5,1,0,0,1,0,1,2.8903723134515658,0,2.0794427916790545,8,1.9459115776257214,2.4943862192139012,8,8,1.9459115776257214,12.114285714285714,12.7,3.7,-1.7
1,1,3,9500,1,1,145.0,1,3,2,6,2,141.5,1,0,0,1,0,1,2.8903723134515658,0,2.0794427916790545,8,2.0794427916790545,2.5694591729393648,8,8,2.0794427916790545,13.05875,9.4,-0.8,-3.12
1,42,1,9500,1,1,120.0,1,1,7,1,5,130.0,1,0,0,1,0,0,3.091042907903667,0,2.0794427916790545,8,1.9459115776257214,2.5866900967858313,8,8,1.9459115776257214,13.285714285714286,12.7,3.7,-1.7
1,1,1,9147,1,1,138.0,1,2,2,12,2,131.0,1,0,0,1,0,0,2.9444395054820913,0,1.6094399124321004,9,1.3862968611167654,2.3978961818888664,5,8,1.0986156219958876,10.666666666666666,12.4,0.5,1.79
1,1,1,9500,1,1,145.0,1,3,1,1,3,145.0,0,0,0,1,0,1,2.8903723134515658,0,1.9459115776257214,7,1.9459115776257214,2.644147109782376,8,8,2.0794427916790545,15.1625,13.9,-0.3,0.79
1,17,1,9254,1,1,122.0,1,2,2,3,8,114.3,0,0,0,0,0,0,2.995732773553866,0,1.7917611358933327,0,0.0,0.0,6,0,0.0,0.0,15.5,2.8,-4.06
1,44,1,171,1,39,110.0,1,2,2,3,8,108.3,0,0,0,0,0,0,3.258096922636793,0,2.197225688446713,9,1.3862968611167654,2.4203690175389228,10,12,1.0986156219958876,11.0,12.4,0.5,1.79
1,1,3,9070,1,1,136.0,1,2,4,1,1,125.2,1,0,0,1,0,1,2.8903723134515658,0,1.7917611358933327,6,1.7917611358933327,2.6390580439007176,6,8,1.7917611358933327,13.625,10.8,1.4,1.74
1,1,1,9254,1,1,145.0,1,1,4,2,1,131.7,1,0,0,1,0,1,3.0445229139137857,0,1.7917611358933327,8,1.7917611358933327,2.4987007938378065,6,11,1.0986156219958876,11.666666666666666,10.8,1.4,1.74
1,17,4,9500,1,1,141.0,1,4,2,4,5,126.3,1,0,0,1,0,0,2.8903723134515658,0,2.0794427916790545,8,1.9459115776257214,2.5875499414197494,8,8,1.9459115776257214,13.297142857142855,10.8,1.4,1.74
1,1,1,9085,1,1,149.0,1,3,3,2,8,147.6,1,0,0,1,0,0,2.995732773553866,0,1.7917611358933327,14,1.7917611358933327,2.6335483920360754,6,9,1.7917611358933327,14.25,15.5,2.8,-4.06
1,1,6,9500,1,1,130.0,1,4,3,3,8,125.1,1,0,0,1,0,0,2.8903723134515658,0,1.9459115776257214,11,1.9459115776257214,2.5930141390567285,8,13,1.9459115776257214,12.833333333333334,15.5,2.8,-4.06
1,17,6,9147,1,1,121.0,1,3,4,6,1,123.8,0,0,0,1,0,1,2.9444395054820913,0,1.6094399124321004,5,1.6094399124321004,2.5176972790622787,5,8,1.0986156219958876,11.0,12.7,3.7,-1.7
1,1,1,9670,1,1,128.0,1,1,1,5,9,130.8,1,0,0,1,0,0,2.995732773553866,0,1.6094399124321004,5,1.3862968611167654,2.7080508677686543,5,5,1.3862968611167654,13.75,7.6,2.6,0.32
1,1,1,9853,1,1,152.0,1,3,3,1,3,154.1,0,0,1,1,0,1,2.8903723134515658,0,1.7917611358933327,6,1.7917611358933327,2.5902679154455455,6,7,1.7917611358933327,12.571428571428571,12.7,3.7,-1.7
1,16,2,9147,1,1,132.0,1,2,2,1,1,122.6,1,0,0,1,0,1,2.995732773553866,0,1.6094399124321004,8,1.0986156219958876,2.4849074831209865,5,9,1.3862968611167654,12.625,10.8,1.4,1.74
1,1,2,8014,0,1,107.0,1,3,4,7,11,103.5,1,0,0,1,0,0,3.091042907903667,0,1.7917611358933327,7,1.6094399124321004,2.595255453225244,6,9,1.6094399124321004,12.2,7.6,2.6,0.32
1,1,1,171,1,1,131.0,1,3,4,2,3,132.8,1,0,0,1,0,0,2.8903723134515658,0,0.0,0,0.0,0.0,0,0,0.0,0.0,7.6,2.6,0.32
1,51,1,9991,0,1,141.0,1,3,4,3,2,100.0,0,0,0,1,0,0,3.0445229139137857,0,1.6094399124321004,9,1.3862968611167654,2.4423479049340435,5,5,1.6094399124321004,11.4,8.9,1.4,3.51
1,18,2,9853,1,1,120.0,1,1,1,1,11,115.8,0,0,0,1,0,0,2.8903723134515658,0,1.9459115776257214,12,1.7917611358933327,2.4849074831209865,7,11,1.7917611358933327,12.166666666666666,13.9,-0.3,0.79
1,1,1,9500,1,1,148.0,1,3,3,2,4,133.8,0,0,0,1,0,0,2.8903723134515658,0,2.0794427916790545,8,1.9459115776257214,2.6016316656212903,8,8,1.9459115776257214,13.485714285714284,12.7,3.7,-1.7
1,1,1,9070,1,1,130.0,1,9,3,2,3,118.5,0,1,0,1,0,1,2.8903723134515658,0,1.7917611358933327,6,1.7917611358933327,2.4849074831209865,6,8,1.7917611358933327,11.285714285714286,8.9,1.4,3.51
1,17,1,171,1,1,145.0,1,2,2,1,10,150.3,1,0,0,1,0,0,2.9444395054820913,0,0.0,0,0.0,0.0,0,0,0.0,0.0,15.5,2.8,-4.06
1,17,3,9147,1,1,112.0,1,1,3,4,3,107.8,1,0,0,1,0,0,2.9444395054820913,0,1.6094399124321004,7,1.0986156219958876,2.3353758835585037,5,11,1.0986156219958876,14.428571428571429,10.8,1.4,1.74
1,1,1,9500,1,1,138.0,1,4,1,1,4,127.5,1,0,0,1,0,0,2.9444395054820913,0,1.9459115776257214,10,1.6094399124321004,2.560324061869983,7,7,1.6094399124321004,13.76,16.2,0.3,-0.92
1,1,3,9500,1,1,135.0,1,1,2,6,2,120.5,1,0,0,1,0,0,2.9444395054820913,0,2.0794427916790545,11,1.9459115776257214,2.5846449977807735,8,11,1.9459115776257214,13.258571428571427,10.8,1.4,1.74
1,1,1,9147,1,1,118.0,1,1,7,12,7,117.3,1,0,0,1,0,0,2.9444395054820913,0,1.6094399124321004,9,1.3862968611167654,2.5055267533169334,5,10,1.3862968611167654,12.0,8.9,1.4,3.51
1,17,1,9254,1,1,123.0,1,4,2,1,2,120.6,1,0,0,0,0,0,2.9444395054820913,0,1.7917611358933327,9,1.0986156219958876,2.456736629963794,6,15,9.999950000398841e-06,10.0,10.8,1.4,1.74
1,16,4,9254,1,1,126.0,1,4,2,1,2,118.7,1,0,0,1,0,1,3.0445229139137857,0,1.7917611358933327,7,1.7917611358933327,2.607967479387061,6,6,1.7917611358933327,12.5,8.9,1.4,3.51
1,1,2,9773,1,1,150.0,2,1,2,1,2,130.8,0,0,0,1,0,1,2.995732773553866,1,1.7917611358933327,9,1.6094399124321004,2.468100378928887,6,9,1.6094399124321004,11.833333333333334,15.5,2.8,-4.06
1,1,1,9147,1,1,121.0,1,3,3,4,1,112.6,1,0,0,1,0,1,2.995732773553866,0,1.6094399124321004,7,1.6094399124321004,2.653242668832319,5,7,1.6094399124321004,13.285714285714286,11.1,0.6,2.02
1,39,1,9991,0,19,133.1,1,2,2,1,1,117.2,0,0,0,1,0,0,3.7135723106067173,0,1.6094399124321004,8,1.6094399124321004,2.3978961818888664,5,6,1.6094399124321004,11.8,7.6,2.6,0.32
4,7,1,9500,1,40,130.0,1,2,2,4,5,130.0,1,0,0,1,0,0,3.465736215299678,0,1.9459115776257214,16,1.3862968611167654,2.6119070744939927,7,8,1.9459115776257214,12.6375,12.4,0.5,1.79
1,17,3,9500,1,1,139.0,1,4,1,1,3,131.8,1,0,0,1,0,0,2.8903723134515658,0,2.0794427916790545,8,1.9459115776257214,2.684636025724532,8,8,1.9459115776257214,14.652857142857142,10.8,1.4,1.74
4,39,1,8014,0,1,160.0,1,2,2,4,4,97.0,0,0,0,1,0,1,3.5553483472036587,0,1.7917611358933327,9,1.7917611358933327,2.4277491183006035,6,6,1.7917611358933327,11.333333333333334,15.5,2.8,-4.06
1,39,1,9500,1,1,110.0,1,2,2,1,1,130.0,0,0,1,0,0,0,3.465736215299678,0,1.9459115776257214,12,1.3862968611167654,2.61739656276082,7,7,0.0,0.0,16.2,0.3,-0.92
1,39,1,8014,0,40,140.0,1,3,2,3,1,148.0,0,0,0,1,0,0,3.610918182914458,0,2.3978961818888664,11,2.3978961818888664,2.6193852924931096,8,8,2.0794427916790545,14.75,12.4,0.5,1.79
2,39,2,9147,1,3,130.0,1,5,2,1,1,103.4,0,0,0,1,0,0,3.4011977149954333,0,1.9459115776257214,9,1.9459115776257214,2.463854091653636,8,12,1.9459115776257214,11.142857142857142,12.7,3.7,-1.7
1,43,2,9773,1,1,132.0,1,3,3,7,11,127.1,0,0,0,1,1,0,3.1354946507116637,0,1.7917611358933327,9,1.7917611358933327,2.5123064347865967,6,11,1.6094399124321004,13.0,7.6,2.6,0.32
1,17,2,9773,1,1,139.0,1,5,1,5,2,124.0,1,0,0,1,0,1,2.995732773553866,0,1.7917611358933327,6,1.7917611358933327,2.6390580439007176,6,7,1.7917611358933327,13.857142857142858,15.5,2.8,-4.06
1,1,1,9670,1,1,135.0,1,3,2,3,2,121.4,0,0,0,1,1,0,3.0445229139137857,0,1.6094399124321004,7,1.3862968611167654,2.4423479049340435,5,6,1.3862968611167654,11.75,9.4,-0.8,-3.12
1,1,1,9147,1,1,117.0,1,4,3,3,2,118.1,0,0,0,1,1,0,2.9444395054820913,0,1.6094399124321004,6,1.6094399124321004,2.4159146711577932,5,5,1.6094399124321004,13.2,12.4,0.5,1.79
1,17,4,9500,1,1,137.0,1,1,3,2,5,121.3,1,0,0,1,1,1,2.8903723134515658,0,2.0794427916790545,8,1.9459115776257214,2.7127066762081906,8,8,1.9459115776257214,15.07,10.8,1.4,1.74
1,42,1,9119,1,1,144.0,1,6,6,7,11,119.5,0,0,0,1,1,0,2.8903723134515658,0,1.6094399124321004,6,9.999950000398841e-06,2.3025860929935456,5,7,9.999950000398841e-06,12.0,10.8,1.4,1.74
1,39,1,9991,0,1,130.0,1,1,1,2,7,115.2,0,0,0,1,1,0,3.1780542470145257,0,1.6094399124321004,5,1.3862968611167654,2.4849074831209865,5,6,1.6094399124321004,12.666666666666666,12.4,0.5,1.79
1,18,1,9670,1,1,140.0,1,1,2,1,1,130.2,1,0,0,1,1,0,3.091042907903667,0,1.7917611358933327,11,1.3862968611167654,2.5649501266920103,6,11,1.3862968611167654,12.6,12.7,3.7,-1.7
1,17,4,9254,1,1,130.0,1,3,1,3,3,130.0,1,0,0,1,1,0,2.8903723134515658,0,1.7917611358933327,7,1.3862968611167654,2.3978961818888664,6,7,1.0986156219958876,11.25,16.2,0.3,-0.92
1,16,2,9238,1,1,130.0,1,2,2,3,8,126.9,1,0,0,1,0,0,2.8903723134515658,0,1.7917611358933327,8,1.7917611358933327,2.607967479387061,6,11,1.6094399124321004,12.166666666666666,9.4,-0.8,-3.12
1,1,2,9070,1,1,152.0,3,7,1,1,10,168.5,1,0,0,1,1,0,3.0445229139137857,1,1.7917611358933327,7,1.6094399124321004,2.681022213645563,6,6,1.6094399124321004,14.2,16.2,0.3,-0.92
4,39,1,9500,1,1,133.1,1,2,2,1,1,130.0,0,0,1,1,0,0,3.637586422884246,0,1.9459115776257214,13,1.0986156219958876,2.470921252883326,7,14,0.6931521805474454,10.0,16.2,0.3,-0.92
1,18,1,9556,1,1,140.0,1,4,2,1,1,122.8,0,0,0,1,0,1,2.9444395054820913,0,1.9459115776257214,11,1.9459115776257214,2.5356797672403175,8,11,2.0794427916790545,12.5125,12.7,3.7,-1.7
6,39,1,9500,1,1,133.1,1,2,2,1,1,110.0,0,0,0,1,0,0,3.5835192162338494,0,1.9459115776257214,12,1.3862968611167654,2.4423479049340435,7,14,1.0986156219958876,12.333333333333334,16.2,0.3,-0.92
1,16,1,9085,1,1,140.0,1,1,1,1,1,127.1,1,0,0,1,0,0,2.8903723134515658,0,1.6094399124321004,8,1.3862968611167654,2.5839983071489274,5,10,1.3862968611167654,10.5,12.7,3.7,-1.7
1,1,3,9500,1,1,133.1,1,3,3,3,3,108.5,1,0,0,1,0,0,2.9444395054820913,0,1.9459115776257214,9,1.9459115776257214,2.534193515977383,8,12,1.7917611358933327,11.9,12.4,0.5,1.79
1,53,1,9085,1,42,140.0,1,3,4,1,1,138.2,0,0,1,0,0,0,3.0445229139137857,0,2.3025860929935456,15,2.0794427916790545,2.621039551385043,9,17,1.6094399124321004,13.2,8.9,1.4,3.51
1,1,2,9500,1,1,133.1,1,3,4,9,8,96.0,1,0,0,1,0,0,2.9444395054820913,0,1.9459115776257214,10,1.7917611358933327,2.609947971596622,8,11,1.7917611358933327,11.933333333333332,11.1,0.6,2.02
1,1,1,9238,1,1,135.0,1,3,3,1,1,124.5,0,0,0,1,0,1,2.8903723134515658,0,1.7917611358933327,11,1.6094399124321004,2.410799575069773,6,8,1.7917611358933327,12.285714285714286,16.2,0.3,-0.92
2,7,1,9500,1,3,120.0,1,2,3,1,2,120.0,1,0,0,1,0,0,3.806662711992517,0,2.3978961818888664,11,2.3978961818888664,2.5416027808658104,10,12,2.3025860929935456,12.96818181818182,13.9,-0.3,0.79
1,17,1,9147,1,1,140.0,1,2,2,1,2,132.3,1,0,0,1,0,0,2.995732773553866,0,1.6094399124321004,9,9.999950000398841e-06,2.3025860929935456,5,10,9.999950000398841e-06,11.0,7.6,2.6,0.32
1,17,1,9254,1,1,128.0,1,3,1,3,2,120.7,1,0,1,1,0,0,2.8903723134515658,0,1.7917611358933327,8,1.7917611358933327,2.456736629963794,6,10,1.3862968611167654,11.5,13.9,-0.3,0.79
1,1,1,9670,1,1,141.0,1,1,3,2,4,132.6,0,0,0,1,0,1,2.8903723134515658,0,1.7917611358933327,8,1.7917611358933327,2.6390580439007176,6,7,1.7917611358933327,13.142857142857142,11.1,0.6,2.02
1,7,2,9130,1,3,140.0,1,6,6,7,11,140.0,0,0,0,1,0,0,3.218876224868121,0,1.6094399124321004,9,0.0,0.0,5,9,0.0,0.0,10.8,1.4,1.74
1,1,6,9500,1,1,139.0,1,1,1,2,4,124.5,1,0,0,1,0,0,2.9444395054820913,0,2.0794427916790545,9,1.9459115776257214,2.48835391541998,8,9,1.9459115776257214,12.04142857142857,10.8,1.4,1.74
1,1,1,171,1,1,142.0,1,3,3,6,2,142.0,1,0,0,1,0,1,2.8903723134515658,0,0.0,0,0.0,0.0,0,0,0.0,0.0,13.9,-0.3,0.79
1,7,1,9254,1,40,130.0,1,1,1,4,8,130.0,0,0,0,1,0,0,3.66356190253987,0,2.5649501266920103,14,2.5649501266920103,2.622437174635938,12,16,2.4849074831209865,14.583333333333334,13.9,-0.3,0.79
2,39,1,9003,1,1,130.0,1,4,2,1,1,144.0,0,0,0,1,0,0,3.3672961748140007,0,2.8903723134515658,20,2.8903723134515658,2.737250003276277,13,13,2.5649501266920103,15.307692307692308,15.5,2.8,-4.06
1,17,1,9853,1,1,125.0,1,3,3,2,2,128.5,1,0,0,1,0,0,2.8903723134515658,0,1.9459115776257214,9,1.7917611358933327,2.4423479049340435,7,8,1.9459115776257214,12.714285714285714,13.9,-0.3,0.79
1,7,1,9070,1,3,140.0,1,2,7,1,5,140.0,0,0,0,0,0,0,3.1354946507116637,0,1.0986156219958876,3,0.6931521805474454,2.3025860929935456,6,0,0.0,0.0,10.8,1.4,1.74
1,42,1,9853,1,1,120.0,1,1,2,3,3,113.9,1,0,0,1,0,0,3.0445229139137857,0,1.7917611358933327,8,1.3862968611167654,2.5055267533169334,6,13,1.0986156219958876,10.333333333333334,12.7,3.7,-1.7
1,1,1,9238,1,1,147.0,1,1,3,2,4,137.2,0,0,0,0,0,0,2.8903723134515658,0,1.7917611358933327,6,1.7917611358933327,2.6741493390814632,6,6,1.7917611358933327,15.166666666666666,10.8,1.4,1.74
1,7,1,9085,1,40,140.0,1,1,3,3,3,140.0,1,0,0,1,0,0,3.1354946507116637,0,1.7917611358933327,7,1.7917611358933327,2.745438375375459,6,8,1.7917611358933327,16.375,12.4,0.5,1.79
1,1,1,9130,1,1,161.0,1,1,3,2,4,152.3,0,0,0,1,0,0,2.8903723134515658,0,1.7917611358933327,7,1.7917611358933327,2.745438375375459,6,7,1.7917611358933327,14.714285714285714,11.1,0.6,2.02
2,39,1,8014,0,19,133.1,1,2,2,2,6,112.5,0,0,0,1,0,0,3.465736215299678,0,1.7917611358933327,8,1.6094399124321004,2.6246693168005777,6,7,1.7917611358933327,12.166666666666666,9.4,-0.8,-3.12
2,39,2,9147,1,1,150.0,1,3,2,1,2,101.0,0,0,1,0,0,0,3.3672961748140007,0,1.6094399124321004,8,1.0986156219958876,2.367124551631177,5,14,0.6931521805474454,14.8,10.8,1.4,1.74
1,1,6,9238,1,1,113.0,1,1,4,12,8,112.3,1,0,1,1,0,1,2.995732773553866,0,1.7917611358933327,8,1.6094399124321004,2.451005960180913,6,8,1.3862968611167654,11.75,8.9,1.4,3.51
1,39,1,9238,1,1,140.0,1,6,6,7,11,114.0,1,0,0,0,0,0,3.3322048673179974,0,1.7917611358933327,11,9.999950000398841e-06,2.5649501266920103,6,12,0.0,0.0,9.4,-0.8,-3.12
1,7,1,9147,1,3,130.0,1,4,4,8,1,130.0,0,0,0,1,0,0,3.2958372363746307,0,1.6094399124321004,9,1.0986156219958876,2.4849074831209865,5,11,1.3862968611167654,13.625,10.8,1.4,1.74
1,43,2,9500,1,1,120.0,1,2,6,12,11,121.5,0,0,1,1,0,0,3.091042907903667,0,2.6390580439007176,14,2.4849074831209865,2.5123064347865967,14,14,2.4849074831209865,12.333333333333334,7.6,2.6,0.32
2,39,1,9003,1,19,133.1,1,3,2,1,7,120.0,0,0,1,1,0,0,3.610918182914458,0,1.7917611358933327,10,1.7917611358933327,2.5552882232485272,6,12,1.7917611358933327,12.9,16.2,0.3,-0.92
1,7,1,8014,0,3,130.0,1,2,4,7,3,130.0,0,0,0,0,0,0,3.3322048673179974,0,1.7917611358933327,12,9.999950000398841e-06,2.3978961818888664,6,0,0.0,0.0,12.7,3.7,-1.7
2,39,1,9003,1,1,120.0,1,2,2,1,1,125.7,0,0,1,0,0,0,3.761200348251675,0,1.7917611358933327,10,1.3862968611167654,2.5055267533169334,6,13,1.3862968611167654,10.5,8.9,1.4,3.51
1,43,1,9556,1,1,140.0,1,2,2,1,1,128.0,1,0,0,0,0,0,3.465736215299678,0,1.9459115776257214,7,0.0,0.0,8,8,0.0,0.0,10.8,1.4,1.74
1,17,1,9238,1,1,123.0,1,1,1,1,1,113.2,0,0,0,1,0,1,2.995732773553866,0,1.7917611358933327,11,1.3862968611167654,2.374906684805797,6,13,1.6094399124321004,11.5,15.5,2.8,-4.06
4,39,1,9500,1,19,133.1,1,4,1,1,4,120.0,0,0,0,1,0,1,3.5553483472036587,0,2.0794427916790545,9,2.0794427916790545,2.6122739793838874,8,9,2.0794427916790545,13.63,9.4,-0.8,-3.12
1,1,1,9670,1,1,130.0,1,2,2,7,11,117.8,1,0,0,1,0,0,3.0445229139137857,0,1.6094399124321004,8,1.0986156219958876,2.5649501266920103,5,7,1.3862968611167654,11.5,7.6,2.6,0.32
1,1,4,9500,1,1,126.0,1,3,3,6,1,121.3,1,0,0,1,0,1,2.8903723134515658,0,1.9459115776257214,9,1.7917611358933327,2.60515651685556,7,7,1.9459115776257214,12.228571428571428,12.4,0.5,1.79
1,1,1,9500,1,1,176.0,1,5,4,4,2,169.7,0,0,0,1,0,1,2.8903723134515658,0,1.9459115776257214,7,1.9459115776257214,2.827314213644829,8,9,2.0794427916790545,16.37777777777778,16.2,0.3,-0.92
1,17,4,9238,1,1,124.0,1,3,3,3,6,117.7,1,0,0,1,0,0,2.8903723134515658,0,1.7917611358933327,10,1.6094399124321004,2.4849074831209865,6,11,1.3862968611167654,12.0,16.2,0.3,-0.92
1,44,1,8014,0,39,120.0,1,3,2,6,8,121.8,1,0,0,1,0,0,3.091042907903667,0,1.7917611358933327,6,1.7917611358933327,2.5257294443079354,6,7,1.7917611358933327,13.285714285714286,12.4,0.5,1.79
1,1,2,9500,1,1,140.0,1,1,1,2,7,128.3,1,0,0,1,0,0,2.9444395054820913,0,2.0794427916790545,8,1.9459115776257214,2.546651875985743,8,8,1.9459115776257214,12.764285714285714,10.8,1.4,1.74
1,18,2,9147,1,1,143.0,1,3,4,1,2,132.2,1,0,0,1,0,1,2.8903723134515658,0,1.6094399124321004,8,1.6094399124321004,2.621039551385043,5,6,1.6094399124321004,12.166666666666666,13.9,-0.3,0.79
1,1,2,171,1,1,136.0,1,11,1,4,4,134.3,1,0,1,1,0,0,2.9444395054820913,0,0.0,0,0.0,0.0,0,0,0.0,0.0,12.4,0.5,1.79
1,1,1,9500,1,1,132.0,1,3,1,1,3,123.4,0,0,0,1,0,1,2.8903723134515658,0,1.9459115776257214,7,1.9459115776257214,2.6813157124438844,8,9,2.0794427916790545,15.68333333333333,11.1,0.6,2.02
2,39,1,9991,0,19,133.1,1,3,11,3,5,121.7,0,0,1,0,0,0,3.433987527065739,0,1.6094399124321004,7,0.0,0.0,5,7,0.0,0.0,16.2,0.3,-0.92
2,39,1,8014,0,19,100.0,1,1,3,8,3,130.0,0,0,1,1,0,1,3.4965078644967376,0,1.7917611358933327,9,1.6094399124321004,2.627081861459848,6,7,1.7917611358933327,12.5,9.4,-0.8,-3.12
1,1,3,9500,1,1,137.0,1,3,4,6,2,126.5,1,0,0,1,0,1,2.9444395054820913,0,2.0794427916790545,8,2.0794427916790545,2.6083226791922627,8,8,2.0794427916790545,13.57625,9.4,-0.8,-3.12
1,17,1,9238,1,1,153.0,1,4,4,6,2,159.7,1,0,0,1,0,1,2.8903723134515658,0,1.7917611358933327,7,1.7917611358933327,2.7175296054338944,6,6,1.7917611358933327,15.833333333333334,12.7,3.7,-1.7
1,1,1,9147,1,1,160.0,1,3,3,2,5,151.3,0,0,0,1,0,0,3.1354946507116637,0,1.6094399124321004,8,1.0986156219958876,2.367124551631177,5,8,1.6094399124321004,11.6,7.6,2.6,0.32
1,17,1,9238,1,1,145.0,1,4,4,3,2,138.0,1,0,0,1,0,0,2.995732773553866,0,1.7917611358933327,11,1.6094399124321004,2.4159146711577932,6,6,1.7917611358933327,12.0,9.4,-0.8,-3.12
1,1,5,9500,1,1,137.0,1,4,4,2,6,126.5,1,0,0,1,0,0,2.8903723134515658,0,2.0794427916790545,8,2.0794427916790545,2.6220390509915807,8,8,2.0794427916790545,13.76375,9.4,-0.8,-3.12
1,53,1,9085,1,42,140.0,1,1,1,2,5,140.0,1,0,1,1,0,0,3.0445229139137857,0,2.197225688446713,10,2.0794427916790545,2.5839983071489274,9,14,1.6094399124321004,12.2,8.9,1.4,3.51
1,1,1,9238,1,1,120.0,1,3,4,3,8,112.3,0,0,0,1,0,1,3.091042907903667,0,1.7917611358933327,10,1.6094399124321004,2.3715788978138947,6,10,1.6094399124321004,12.2,12.7,3.7,-1.7
1,1,1,9238,1,1,122.0,1,1,3,2,4,127.3,1,0,1,1,0,0,2.995732773553866,0,1.7917611358933327,6,1.7917611358933327,2.4987007938378065,6,7,1.7917611358933327,11.666666666666666,9.4,-0.8,-3.12
1,7,1,9500,1,3,130.0,1,3,4,2,7,130.0,1,0,0,1,0,0,3.1354946507116637,0,1.9459115776257214,8,1.7917611358933327,2.6642482749609875,7,8,1.7917611358933327,14.357142857142858,7.6,2.6,0.32
